Jan. 12, 2020   22:44:16
Cyclic Voltammetry
File: c:\users\17608\desktop\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0
High E (V) = 2
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Potential/V, Current/A, Charge/C, Time/s
1.904, 3.902e-3, 7.190e-2, 3.810e+1
1.905, 3.910e-3, 7.198e-2, 3.812e+1
1.906, 3.917e-3, 7.206e-2, 3.814e+1
1.907, 3.925e-3, 7.213e-2, 3.816e+1
1.908, 3.933e-3, 7.221e-2, 3.818e+1
1.909, 3.941e-3, 7.229e-2, 3.820e+1
1.910, 3.949e-3, 7.237e-2, 3.822e+1
1.911, 3.957e-3, 7.245e-2, 3.824e+1
1.912, 3.964e-3, 7.253e-2, 3.826e+1
1.913, 3.972e-3, 7.261e-2, 3.828e+1
1.914, 3.980e-3, 7.269e-2, 3.830e+1
1.915, 3.988e-3, 7.277e-2, 3.832e+1
1.916, 3.995e-3, 7.285e-2, 3.834e+1
1.917, 4.003e-3, 7.293e-2, 3.836e+1
1.918, 4.011e-3, 7.301e-2, 3.838e+1
1.919, 4.018e-3, 7.309e-2, 3.840e+1
1.920, 4.025e-3, 7.317e-2, 3.842e+1
1.921, 4.033e-3, 7.325e-2, 3.844e+1
1.922, 4.041e-3, 7.333e-2, 3.846e+1
1.923, 4.049e-3, 7.341e-2, 3.848e+1
1.924, 4.056e-3, 7.349e-2, 3.850e+1
1.925, 4.063e-3, 7.357e-2, 3.852e+1
1.926, 4.071e-3, 7.366e-2, 3.854e+1
1.927, 4.078e-3, 7.374e-2, 3.856e+1
1.928, 4.086e-3, 7.382e-2, 3.858e+1
1.929, 4.093e-3, 7.390e-2, 3.860e+1
1.930, 4.100e-3, 7.398e-2, 3.862e+1
1.931, 4.108e-3, 7.406e-2, 3.864e+1
1.932, 4.115e-3, 7.415e-2, 3.866e+1
1.933, 4.122e-3, 7.423e-2, 3.868e+1
1.934, 4.130e-3, 7.431e-2, 3.870e+1
1.935, 4.137e-3, 7.439e-2, 3.872e+1
1.936, 4.143e-3, 7.448e-2, 3.874e+1
1.937, 4.151e-3, 7.456e-2, 3.876e+1
1.938, 4.158e-3, 7.464e-2, 3.878e+1
1.939, 4.165e-3, 7.473e-2, 3.880e+1
1.940, 4.172e-3, 7.481e-2, 3.882e+1
1.941, 4.179e-3, 7.489e-2, 3.884e+1
1.942, 4.186e-3, 7.498e-2, 3.886e+1
1.943, 4.192e-3, 7.506e-2, 3.888e+1
1.944, 4.199e-3, 7.515e-2, 3.890e+1
1.945, 4.207e-3, 7.523e-2, 3.892e+1
1.946, 4.214e-3, 7.531e-2, 3.894e+1
1.947, 4.222e-3, 7.540e-2, 3.896e+1
1.948, 4.229e-3, 7.548e-2, 3.898e+1
1.949, 4.235e-3, 7.557e-2, 3.900e+1
1.950, 4.242e-3, 7.565e-2, 3.902e+1
1.951, 4.249e-3, 7.574e-2, 3.904e+1
1.952, 4.256e-3, 7.582e-2, 3.906e+1
1.953, 4.262e-3, 7.591e-2, 3.908e+1
1.954, 4.268e-3, 7.599e-2, 3.910e+1
1.955, 4.275e-3, 7.608e-2, 3.912e+1
1.956, 4.282e-3, 7.616e-2, 3.914e+1
1.957, 4.289e-3, 7.625e-2, 3.916e+1
1.958, 4.295e-3, 7.634e-2, 3.918e+1
1.959, 4.302e-3, 7.642e-2, 3.920e+1
1.960, 4.308e-3, 7.651e-2, 3.922e+1
1.961, 4.314e-3, 7.659e-2, 3.924e+1
1.962, 4.321e-3, 7.668e-2, 3.926e+1
1.963, 4.327e-3, 7.677e-2, 3.928e+1
1.964, 4.334e-3, 7.685e-2, 3.930e+1
1.965, 4.339e-3, 7.694e-2, 3.932e+1
1.966, 4.346e-3, 7.703e-2, 3.934e+1
1.967, 4.352e-3, 7.712e-2, 3.936e+1
1.968, 4.358e-3, 7.720e-2, 3.938e+1
1.969, 4.365e-3, 7.729e-2, 3.940e+1
1.970, 4.371e-3, 7.738e-2, 3.942e+1
1.971, 4.378e-3, 7.746e-2, 3.944e+1
1.972, 4.383e-3, 7.755e-2, 3.946e+1
1.973, 4.389e-3, 7.764e-2, 3.948e+1
1.974, 4.396e-3, 7.773e-2, 3.950e+1
1.975, 4.401e-3, 7.782e-2, 3.952e+1
1.976, 4.407e-3, 7.790e-2, 3.954e+1
1.977, 4.414e-3, 7.799e-2, 3.956e+1
1.978, 4.420e-3, 7.808e-2, 3.958e+1
1.979, 4.426e-3, 7.817e-2, 3.960e+1
1.980, 4.432e-3, 7.826e-2, 3.962e+1
1.981, 4.437e-3, 7.835e-2, 3.964e+1
1.982, 4.443e-3, 7.844e-2, 3.966e+1
1.983, 4.449e-3, 7.852e-2, 3.968e+1
1.984, 4.455e-3, 7.861e-2, 3.970e+1
1.985, 4.461e-3, 7.870e-2, 3.972e+1
1.986, 4.467e-3, 7.879e-2, 3.974e+1
1.987, 4.472e-3, 7.888e-2, 3.976e+1
1.988, 4.477e-3, 7.897e-2, 3.978e+1
1.989, 4.482e-3, 7.906e-2, 3.980e+1
1.990, 4.488e-3, 7.915e-2, 3.982e+1
1.991, 4.494e-3, 7.924e-2, 3.984e+1
1.992, 4.500e-3, 7.933e-2, 3.986e+1
1.993, 4.506e-3, 7.942e-2, 3.988e+1
1.994, 4.510e-3, 7.951e-2, 3.990e+1
1.995, 4.516e-3, 7.960e-2, 3.992e+1
1.996, 4.522e-3, 7.969e-2, 3.994e+1
1.997, 4.527e-3, 7.978e-2, 3.996e+1
1.998, 4.532e-3, 7.987e-2, 3.998e+1
1.999, 4.538e-3, 7.996e-2, 4.000e+1
2.000, 4.496e-3, 8.992e-5, 4.002e+1
1.999, 4.239e-3, 1.747e-4, 4.004e+1
1.998, 3.970e-3, 2.541e-4, 4.006e+1
1.997, 3.738e-3, 3.289e-4, 4.008e+1
1.996, 3.537e-3, 3.996e-4, 4.010e+1
1.995, 3.357e-3, 4.667e-4, 4.012e+1
1.994, 3.195e-3, 5.306e-4, 4.014e+1
1.993, 3.048e-3, 5.916e-4, 4.016e+1
1.992, 2.913e-3, 6.499e-4, 4.018e+1
1.991, 2.787e-3, 7.056e-4, 4.020e+1
1.990, 2.671e-3, 7.590e-4, 4.022e+1
1.989, 2.561e-3, 8.103e-4, 4.024e+1
1.988, 2.458e-3, 8.594e-4, 4.026e+1
1.987, 2.361e-3, 9.066e-4, 4.028e+1
1.986, 2.269e-3, 9.520e-4, 4.030e+1
1.985, 2.182e-3, 9.957e-4, 4.032e+1
1.984, 2.098e-3, 1.038e-3, 4.034e+1
1.983, 2.019e-3, 1.078e-3, 4.036e+1
1.982, 1.942e-3, 1.117e-3, 4.038e+1
1.981, 1.869e-3, 1.154e-3, 4.040e+1
1.980, 1.798e-3, 1.190e-3, 4.042e+1
1.979, 1.730e-3, 1.225e-3, 4.044e+1
1.978, 1.664e-3, 1.258e-3, 4.046e+1
1.977, 1.600e-3, 1.290e-3, 4.048e+1
1.976, 1.539e-3, 1.321e-3, 4.050e+1
1.975, 1.480e-3, 1.350e-3, 4.052e+1
1.974, 1.423e-3, 1.379e-3, 4.054e+1
1.973, 1.367e-3, 1.406e-3, 4.056e+1
1.972, 1.312e-3, 1.432e-3, 4.058e+1
1.971, 1.260e-3, 1.458e-3, 4.060e+1
1.970, 1.209e-3, 1.482e-3, 4.062e+1
1.969, 1.160e-3, 1.505e-3, 4.064e+1
1.968, 1.111e-3, 1.527e-3, 4.066e+1
1.967, 1.064e-3, 1.549e-3, 4.068e+1
1.966, 1.019e-3, 1.569e-3, 4.070e+1
1.965, 9.733e-4, 1.588e-3, 4.072e+1
1.964, 9.298e-4, 1.607e-3, 4.074e+1
1.963, 8.869e-4, 1.625e-3, 4.076e+1
1.962, 8.453e-4, 1.642e-3, 4.078e+1
1.961, 8.052e-4, 1.658e-3, 4.080e+1
1.960, 7.651e-4, 1.673e-3, 4.082e+1
1.959, 7.262e-4, 1.688e-3, 4.084e+1
1.958, 6.887e-4, 1.701e-3, 4.086e+1
1.957, 6.517e-4, 1.714e-3, 4.088e+1
1.956, 6.155e-4, 1.727e-3, 4.090e+1
1.955, 5.800e-4, 1.738e-3, 4.092e+1
1.954, 5.451e-4, 1.749e-3, 4.094e+1
1.953, 5.113e-4, 1.759e-3, 4.096e+1
1.952, 4.775e-4, 1.769e-3, 4.098e+1
1.951, 4.446e-4, 1.778e-3, 4.100e+1
1.950, 4.127e-4, 1.786e-3, 4.102e+1
1.949, 3.814e-4, 1.794e-3, 4.104e+1
1.948, 3.510e-4, 1.801e-3, 4.106e+1
1.947, 3.204e-4, 1.807e-3, 4.108e+1
1.946, 2.903e-4, 1.813e-3, 4.110e+1
1.945, 2.607e-4, 1.818e-3, 4.112e+1
1.944, 2.320e-4, 1.823e-3, 4.114e+1
1.943, 2.038e-4, 1.827e-3, 4.116e+1
1.942, 1.773e-4, 1.830e-3, 4.118e+1
1.941, 1.495e-4, 1.833e-3, 4.120e+1
1.940, 1.236e-4, 1.836e-3, 4.122e+1
1.939, 9.740e-5, 1.838e-3, 4.124e+1
1.938, 7.123e-5, 1.839e-3, 4.126e+1
1.937, 4.660e-5, 1.840e-3, 4.128e+1
1.936, 2.190e-5, 1.841e-3, 4.130e+1
1.935, -2.408e-6, 1.841e-3, 4.132e+1
1.934, -2.559e-5, 1.840e-3, 4.134e+1
1.933, -4.924e-5, 1.839e-3, 4.136e+1
1.932, -7.211e-5, 1.838e-3, 4.138e+1
1.931, -9.471e-5, 1.836e-3, 4.140e+1
1.930, -1.172e-4, 1.833e-3, 4.142e+1
1.929, -1.387e-4, 1.831e-3, 4.144e+1
1.928, -1.606e-4, 1.827e-3, 4.146e+1
1.927, -1.818e-4, 1.824e-3, 4.148e+1
1.926, -2.022e-4, 1.820e-3, 4.150e+1
1.925, -2.231e-4, 1.815e-3, 4.152e+1
1.924, -2.435e-4, 1.810e-3, 4.154e+1
1.923, -2.630e-4, 1.805e-3, 4.156e+1
1.922, -2.829e-4, 1.799e-3, 4.158e+1
1.921, -3.021e-4, 1.793e-3, 4.160e+1
1.920, -3.213e-4, 1.787e-3, 4.162e+1
1.919, -3.393e-4, 1.780e-3, 4.164e+1
1.918, -3.574e-4, 1.773e-3, 4.166e+1
1.917, -3.758e-4, 1.766e-3, 4.168e+1
1.916, -3.934e-4, 1.758e-3, 4.170e+1
1.915, -4.108e-4, 1.749e-3, 4.172e+1
1.914, -4.283e-4, 1.741e-3, 4.174e+1
1.913, -4.450e-4, 1.732e-3, 4.176e+1
1.912, -4.622e-4, 1.723e-3, 4.178e+1
1.911, -4.781e-4, 1.713e-3, 4.180e+1
1.910, -4.939e-4, 1.703e-3, 4.182e+1
1.909, -5.109e-4, 1.693e-3, 4.184e+1
1.908, -5.264e-4, 1.683e-3, 4.186e+1
1.907, -5.420e-4, 1.672e-3, 4.188e+1
1.906, -5.572e-4, 1.661e-3, 4.190e+1
1.905, -5.721e-4, 1.649e-3, 4.192e+1
1.904, -5.874e-4, 1.637e-3, 4.194e+1
1.903, -6.017e-4, 1.625e-3, 4.196e+1
1.902, -6.158e-4, 1.613e-3, 4.198e+1
1.901, -6.305e-4, 1.600e-3, 4.200e+1
1.900, -6.443e-4, 1.588e-3, 4.202e+1
1.899, -6.577e-4, 1.574e-3, 4.204e+1
1.898, -6.716e-4, 1.561e-3, 4.206e+1
1.897, -6.845e-4, 1.547e-3, 4.208e+1
1.896, -6.979e-4, 1.533e-3, 4.210e+1
1.895, -7.112e-4, 1.519e-3, 4.212e+1
1.894, -7.233e-4, 1.505e-3, 4.214e+1
1.893, -7.362e-4, 1.490e-3, 4.216e+1
1.892, -7.486e-4, 1.475e-3, 4.218e+1
1.891, -7.603e-4, 1.460e-3, 4.220e+1
1.890, -7.724e-4, 1.444e-3, 4.222e+1
1.889, -7.836e-4, 1.429e-3, 4.224e+1
1.888, -7.960e-4, 1.413e-3, 4.226e+1
1.887, -8.077e-4, 1.397e-3, 4.228e+1
1.886, -8.184e-4, 1.380e-3, 4.230e+1
1.885, -8.302e-4, 1.364e-3, 4.232e+1
1.884, -8.407e-4, 1.347e-3, 4.234e+1
1.883, -8.515e-4, 1.330e-3, 4.236e+1
1.882, -8.626e-4, 1.312e-3, 4.238e+1
1.881, -8.724e-4, 1.295e-3, 4.240e+1
1.880, -8.830e-4, 1.277e-3, 4.242e+1
1.879, -8.934e-4, 1.260e-3, 4.244e+1
1.878, -9.029e-4, 1.241e-3, 4.246e+1
1.877, -9.129e-4, 1.223e-3, 4.248e+1
1.876, -9.225e-4, 1.205e-3, 4.250e+1
1.875, -9.321e-4, 1.186e-3, 4.252e+1
1.874, -9.419e-4, 1.167e-3, 4.254e+1
1.873, -9.513e-4, 1.148e-3, 4.256e+1
1.872, -9.605e-4, 1.129e-3, 4.258e+1
1.871, -9.697e-4, 1.110e-3, 4.260e+1
1.870, -9.784e-4, 1.090e-3, 4.262e+1
1.869, -9.873e-4, 1.070e-3, 4.264e+1
1.868, -9.956e-4, 1.050e-3, 4.266e+1
1.867, -1.004e-3, 1.030e-3, 4.268e+1
1.866, -1.013e-3, 1.010e-3, 4.270e+1
1.865, -1.020e-3, 9.897e-4, 4.272e+1
1.864, -1.029e-3, 9.691e-4, 4.274e+1
1.863, -1.038e-3, 9.483e-4, 4.276e+1
1.862, -1.045e-3, 9.274e-4, 4.278e+1
1.861, -1.053e-3, 9.064e-4, 4.280e+1
1.860, -1.060e-3, 8.851e-4, 4.282e+1
1.859, -1.068e-3, 8.638e-4, 4.284e+1
1.858, -1.076e-3, 8.423e-4, 4.286e+1
1.857, -1.082e-3, 8.206e-4, 4.288e+1
1.856, -1.090e-3, 7.988e-4, 4.290e+1
1.855, -1.097e-3, 7.769e-4, 4.292e+1
1.854, -1.103e-3, 7.548e-4, 4.294e+1
1.853, -1.111e-3, 7.326e-4, 4.296e+1
1.852, -1.117e-3, 7.103e-4, 4.298e+1
1.851, -1.123e-3, 6.878e-4, 4.300e+1
1.850, -1.130e-3, 6.652e-4, 4.302e+1
1.849, -1.137e-3, 6.425e-4, 4.304e+1
1.848, -1.143e-3, 6.196e-4, 4.306e+1
1.847, -1.150e-3, 5.966e-4, 4.308e+1
1.846, -1.155e-3, 5.735e-4, 4.310e+1
1.845, -1.161e-3, 5.503e-4, 4.312e+1
1.844, -1.167e-3, 5.270e-4, 4.314e+1
1.843, -1.173e-3, 5.035e-4, 4.316e+1
1.842, -1.179e-3, 4.799e-4, 4.318e+1
1.841, -1.185e-3, 4.562e-4, 4.320e+1
1.840, -1.191e-3, 4.324e-4, 4.322e+1
1.839, -1.196e-3, 4.085e-4, 4.324e+1
1.838, -1.201e-3, 3.845e-4, 4.326e+1
1.837, -1.206e-3, 3.604e-4, 4.328e+1
1.836, -1.211e-3, 3.361e-4, 4.330e+1
1.835, -1.216e-3, 3.118e-4, 4.332e+1
1.834, -1.221e-3, 2.874e-4, 4.334e+1
1.833, -1.225e-3, 2.629e-4, 4.336e+1
1.832, -1.230e-3, 2.383e-4, 4.338e+1
1.831, -1.235e-3, 2.136e-4, 4.340e+1
1.830, -1.239e-3, 1.888e-4, 4.342e+1
1.829, -1.243e-3, 1.639e-4, 4.344e+1
1.828, -1.248e-3, 1.390e-4, 4.346e+1
1.827, -1.252e-3, 1.139e-4, 4.348e+1
1.826, -1.257e-3, 8.880e-5, 4.350e+1
1.825, -1.261e-3, 6.357e-5, 4.352e+1
1.824, -1.265e-3, 3.827e-5, 4.354e+1
1.823, -1.269e-3, 1.288e-5, 4.356e+1
1.822, -1.273e-3, -1.257e-5, 4.358e+1
1.821, -1.277e-3, -3.811e-5, 4.360e+1
1.820, -1.280e-3, -6.371e-5, 4.362e+1
1.819, -1.285e-3, -8.940e-5, 4.364e+1
1.818, -1.288e-3, -1.152e-4, 4.366e+1
1.817, -1.291e-3, -1.410e-4, 4.368e+1
1.816, -1.295e-3, -1.669e-4, 4.370e+1
1.815, -1.298e-3, -1.928e-4, 4.372e+1
1.814, -1.301e-3, -2.189e-4, 4.374e+1
1.813, -1.305e-3, -2.450e-4, 4.376e+1
1.812, -1.308e-3, -2.711e-4, 4.378e+1
1.811, -1.311e-3, -2.974e-4, 4.380e+1
1.810, -1.315e-3, -3.237e-4, 4.382e+1
1.809, -1.318e-3, -3.500e-4, 4.384e+1
1.808, -1.321e-3, -3.764e-4, 4.386e+1
1.807, -1.323e-3, -4.029e-4, 4.388e+1
1.806, -1.326e-3, -4.294e-4, 4.390e+1
1.805, -1.329e-3, -4.560e-4, 4.392e+1
1.804, -1.331e-3, -4.826e-4, 4.394e+1
1.803, -1.334e-3, -5.093e-4, 4.396e+1
1.802, -1.337e-3, -5.360e-4, 4.398e+1
1.801, -1.340e-3, -5.628e-4, 4.400e+1
1.800, -1.342e-3, -5.897e-4, 4.402e+1
1.799, -1.344e-3, -6.165e-4, 4.404e+1
1.798, -1.347e-3, -6.435e-4, 4.406e+1
1.797, -1.349e-3, -6.705e-4, 4.408e+1
1.796, -1.351e-3, -6.975e-4, 4.410e+1
1.795, -1.353e-3, -7.245e-4, 4.412e+1
1.794, -1.355e-3, -7.517e-4, 4.414e+1
1.793, -1.357e-3, -7.788e-4, 4.416e+1
1.792, -1.360e-3, -8.060e-4, 4.418e+1
1.791, -1.362e-3, -8.332e-4, 4.420e+1
1.790, -1.363e-3, -8.605e-4, 4.422e+1
1.789, -1.365e-3, -8.878e-4, 4.424e+1
1.788, -1.367e-3, -9.151e-4, 4.426e+1
1.787, -1.368e-3, -9.425e-4, 4.428e+1
1.786, -1.370e-3, -9.699e-4, 4.430e+1
1.785, -1.372e-3, -9.973e-4, 4.432e+1
1.784, -1.374e-3, -1.025e-3, 4.434e+1
1.783, -1.375e-3, -1.052e-3, 4.436e+1
1.782, -1.376e-3, -1.080e-3, 4.438e+1
1.781, -1.378e-3, -1.107e-3, 4.440e+1
1.780, -1.380e-3, -1.135e-3, 4.442e+1
1.779, -1.381e-3, -1.163e-3, 4.444e+1
1.778, -1.382e-3, -1.190e-3, 4.446e+1
1.777, -1.383e-3, -1.218e-3, 4.448e+1
1.776, -1.384e-3, -1.246e-3, 4.450e+1
1.775, -1.385e-3, -1.273e-3, 4.452e+1
1.774, -1.387e-3, -1.301e-3, 4.454e+1
1.773, -1.388e-3, -1.329e-3, 4.456e+1
1.772, -1.389e-3, -1.357e-3, 4.458e+1
1.771, -1.390e-3, -1.384e-3, 4.460e+1
1.770, -1.391e-3, -1.412e-3, 4.462e+1
1.769, -1.392e-3, -1.440e-3, 4.464e+1
1.768, -1.393e-3, -1.468e-3, 4.466e+1
1.767, -1.394e-3, -1.496e-3, 4.468e+1
1.766, -1.395e-3, -1.524e-3, 4.470e+1
1.765, -1.396e-3, -1.552e-3, 4.472e+1
1.764, -1.396e-3, -1.580e-3, 4.474e+1
1.763, -1.397e-3, -1.607e-3, 4.476e+1
1.762, -1.398e-3, -1.635e-3, 4.478e+1
1.761, -1.398e-3, -1.663e-3, 4.480e+1
1.760, -1.400e-3, -1.691e-3, 4.482e+1
1.759, -1.401e-3, -1.719e-3, 4.484e+1
1.758, -1.401e-3, -1.747e-3, 4.486e+1
1.757, -1.402e-3, -1.775e-3, 4.488e+1
1.756, -1.401e-3, -1.804e-3, 4.490e+1
1.755, -1.402e-3, -1.832e-3, 4.492e+1
1.754, -1.403e-3, -1.860e-3, 4.494e+1
1.753, -1.403e-3, -1.888e-3, 4.496e+1
1.752, -1.404e-3, -1.916e-3, 4.498e+1
1.751, -1.404e-3, -1.944e-3, 4.500e+1
1.750, -1.404e-3, -1.972e-3, 4.502e+1
1.749, -1.405e-3, -2.000e-3, 4.504e+1
1.748, -1.405e-3, -2.028e-3, 4.506e+1
1.747, -1.405e-3, -2.056e-3, 4.508e+1
1.746, -1.406e-3, -2.084e-3, 4.510e+1
1.745, -1.406e-3, -2.112e-3, 4.512e+1
1.744, -1.407e-3, -2.141e-3, 4.514e+1
1.743, -1.407e-3, -2.169e-3, 4.516e+1
1.742, -1.407e-3, -2.197e-3, 4.518e+1
1.741, -1.408e-3, -2.225e-3, 4.520e+1
1.740, -1.409e-3, -2.253e-3, 4.522e+1
1.739, -1.408e-3, -2.281e-3, 4.524e+1
1.738, -1.408e-3, -2.310e-3, 4.526e+1
1.737, -1.408e-3, -2.338e-3, 4.528e+1
1.736, -1.408e-3, -2.366e-3, 4.530e+1
1.735, -1.408e-3, -2.394e-3, 4.532e+1
1.734, -1.408e-3, -2.422e-3, 4.534e+1
1.733, -1.408e-3, -2.450e-3, 4.536e+1
1.732, -1.408e-3, -2.479e-3, 4.538e+1
1.731, -1.408e-3, -2.507e-3, 4.540e+1
1.730, -1.408e-3, -2.535e-3, 4.542e+1
1.729, -1.407e-3, -2.563e-3, 4.544e+1
1.728, -1.408e-3, -2.591e-3, 4.546e+1
1.727, -1.408e-3, -2.619e-3, 4.548e+1
1.726, -1.407e-3, -2.647e-3, 4.550e+1
1.725, -1.408e-3, -2.676e-3, 4.552e+1
1.724, -1.407e-3, -2.704e-3, 4.554e+1
1.723, -1.407e-3, -2.732e-3, 4.556e+1
1.722, -1.407e-3, -2.760e-3, 4.558e+1
1.721, -1.407e-3, -2.788e-3, 4.560e+1
1.720, -1.407e-3, -2.816e-3, 4.562e+1
1.719, -1.407e-3, -2.844e-3, 4.564e+1
1.718, -1.406e-3, -2.873e-3, 4.566e+1
1.717, -1.406e-3, -2.901e-3, 4.568e+1
1.716, -1.406e-3, -2.929e-3, 4.570e+1
1.715, -1.406e-3, -2.957e-3, 4.572e+1
1.714, -1.405e-3, -2.985e-3, 4.574e+1
1.713, -1.405e-3, -3.013e-3, 4.576e+1
1.712, -1.405e-3, -3.041e-3, 4.578e+1
1.711, -1.405e-3, -3.069e-3, 4.580e+1
1.710, -1.404e-3, -3.097e-3, 4.582e+1
1.709, -1.404e-3, -3.125e-3, 4.584e+1
1.708, -1.404e-3, -3.154e-3, 4.586e+1
1.707, -1.404e-3, -3.182e-3, 4.588e+1
1.706, -1.404e-3, -3.210e-3, 4.590e+1
1.705, -1.403e-3, -3.238e-3, 4.592e+1
1.704, -1.402e-3, -3.266e-3, 4.594e+1
1.703, -1.402e-3, -3.294e-3, 4.596e+1
1.702, -1.402e-3, -3.322e-3, 4.598e+1
1.701, -1.402e-3, -3.350e-3, 4.600e+1
1.700, -1.401e-3, -3.378e-3, 4.602e+1
1.699, -1.401e-3, -3.406e-3, 4.604e+1
1.698, -1.401e-3, -3.434e-3, 4.606e+1
1.697, -1.400e-3, -3.462e-3, 4.608e+1
1.696, -1.400e-3, -3.490e-3, 4.610e+1
1.695, -1.400e-3, -3.518e-3, 4.612e+1
1.694, -1.399e-3, -3.546e-3, 4.614e+1
1.693, -1.399e-3, -3.574e-3, 4.616e+1
1.692, -1.398e-3, -3.602e-3, 4.618e+1
1.691, -1.398e-3, -3.630e-3, 4.620e+1
1.690, -1.398e-3, -3.658e-3, 4.622e+1
1.689, -1.397e-3, -3.686e-3, 4.624e+1
1.688, -1.397e-3, -3.714e-3, 4.626e+1
1.687, -1.397e-3, -3.742e-3, 4.628e+1
1.686, -1.396e-3, -3.770e-3, 4.630e+1
1.685, -1.395e-3, -3.797e-3, 4.632e+1
1.684, -1.395e-3, -3.825e-3, 4.634e+1
1.683, -1.395e-3, -3.853e-3, 4.636e+1
1.682, -1.395e-3, -3.881e-3, 4.638e+1
1.681, -1.394e-3, -3.909e-3, 4.640e+1
1.680, -1.394e-3, -3.937e-3, 4.642e+1
1.679, -1.393e-3, -3.965e-3, 4.644e+1
1.678, -1.392e-3, -3.993e-3, 4.646e+1
1.677, -1.393e-3, -4.021e-3, 4.648e+1
1.676, -1.392e-3, -4.048e-3, 4.650e+1
1.675, -1.391e-3, -4.076e-3, 4.652e+1
1.674, -1.391e-3, -4.104e-3, 4.654e+1
1.673, -1.390e-3, -4.132e-3, 4.656e+1
1.672, -1.390e-3, -4.160e-3, 4.658e+1
1.671, -1.390e-3, -4.187e-3, 4.660e+1
1.670, -1.389e-3, -4.215e-3, 4.662e+1
1.669, -1.389e-3, -4.243e-3, 4.664e+1
1.668, -1.389e-3, -4.271e-3, 4.666e+1
1.667, -1.388e-3, -4.298e-3, 4.668e+1
1.666, -1.388e-3, -4.326e-3, 4.670e+1
1.665, -1.387e-3, -4.354e-3, 4.672e+1
1.664, -1.387e-3, -4.382e-3, 4.674e+1
1.663, -1.386e-3, -4.409e-3, 4.676e+1
1.662, -1.385e-3, -4.437e-3, 4.678e+1
1.661, -1.385e-3, -4.465e-3, 4.680e+1
1.660, -1.384e-3, -4.493e-3, 4.682e+1
1.659, -1.384e-3, -4.520e-3, 4.684e+1
1.658, -1.384e-3, -4.548e-3, 4.686e+1
1.657, -1.384e-3, -4.576e-3, 4.688e+1
1.656, -1.384e-3, -4.603e-3, 4.690e+1
1.655, -1.383e-3, -4.631e-3, 4.692e+1
1.654, -1.382e-3, -4.659e-3, 4.694e+1
1.653, -1.382e-3, -4.686e-3, 4.696e+1
1.652, -1.381e-3, -4.714e-3, 4.698e+1
1.651, -1.381e-3, -4.741e-3, 4.700e+1
1.650, -1.381e-3, -4.769e-3, 4.702e+1
1.649, -1.380e-3, -4.797e-3, 4.704e+1
1.648, -1.379e-3, -4.824e-3, 4.706e+1
1.647, -1.379e-3, -4.852e-3, 4.708e+1
1.646, -1.378e-3, -4.879e-3, 4.710e+1
1.645, -1.379e-3, -4.907e-3, 4.712e+1
1.644, -1.378e-3, -4.935e-3, 4.714e+1
1.643, -1.377e-3, -4.962e-3, 4.716e+1
1.642, -1.377e-3, -4.990e-3, 4.718e+1
1.641, -1.376e-3, -5.017e-3, 4.720e+1
1.640, -1.376e-3, -5.045e-3, 4.722e+1
1.639, -1.376e-3, -5.072e-3, 4.724e+1
1.638, -1.381e-3, -5.100e-3, 4.726e+1
1.637, -1.381e-3, -5.127e-3, 4.728e+1
1.636, -1.378e-3, -5.155e-3, 4.730e+1
1.635, -1.377e-3, -5.182e-3, 4.732e+1
1.634, -1.376e-3, -5.210e-3, 4.734e+1
1.633, -1.375e-3, -5.238e-3, 4.736e+1
1.632, -1.374e-3, -5.265e-3, 4.738e+1
1.631, -1.374e-3, -5.292e-3, 4.740e+1
1.630, -1.373e-3, -5.320e-3, 4.742e+1
1.629, -1.372e-3, -5.347e-3, 4.744e+1
1.628, -1.372e-3, -5.375e-3, 4.746e+1
1.627, -1.371e-3, -5.402e-3, 4.748e+1
1.626, -1.371e-3, -5.430e-3, 4.750e+1
1.625, -1.369e-3, -5.457e-3, 4.752e+1
1.624, -1.370e-3, -5.484e-3, 4.754e+1
1.623, -1.369e-3, -5.512e-3, 4.756e+1
1.622, -1.368e-3, -5.539e-3, 4.758e+1
1.621, -1.368e-3, -5.567e-3, 4.760e+1
1.620, -1.368e-3, -5.594e-3, 4.762e+1
1.619, -1.367e-3, -5.621e-3, 4.764e+1
1.618, -1.367e-3, -5.649e-3, 4.766e+1
1.617, -1.366e-3, -5.676e-3, 4.768e+1
1.616, -1.365e-3, -5.703e-3, 4.770e+1
1.615, -1.365e-3, -5.731e-3, 4.772e+1
1.614, -1.364e-3, -5.758e-3, 4.774e+1
1.613, -1.364e-3, -5.785e-3, 4.776e+1
1.612, -1.363e-3, -5.812e-3, 4.778e+1
1.611, -1.363e-3, -5.840e-3, 4.780e+1
1.610, -1.363e-3, -5.867e-3, 4.782e+1
1.609, -1.362e-3, -5.894e-3, 4.784e+1
1.608, -1.361e-3, -5.921e-3, 4.786e+1
1.607, -1.361e-3, -5.949e-3, 4.788e+1
1.606, -1.361e-3, -5.976e-3, 4.790e+1
