May 29, 2020   20:40:20
Cyclic Voltammetry
File: h:\mof-crpyz-edlc(pseduca)\6-3electrode-1m emimcl\1-12.6mg-cm2-0.8\cv-2.csv
Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.8
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.002
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Potential/V, Current/A, Charge/C, Time/s
0.687, 2.862e-4, 5.106e-2, 1.144e+3
0.688, 2.872e-4, 5.121e-2, 1.145e+3
0.689, 2.888e-4, 5.135e-2, 1.145e+3
0.690, 2.901e-4, 5.150e-2, 1.146e+3
0.691, 2.912e-4, 5.164e-2, 1.146e+3
0.692, 2.928e-4, 5.179e-2, 1.147e+3
0.693, 2.938e-4, 5.194e-2, 1.147e+3
0.694, 2.951e-4, 5.208e-2, 1.148e+3
0.695, 2.963e-4, 5.223e-2, 1.148e+3
0.696, 2.974e-4, 5.238e-2, 1.149e+3
0.697, 2.991e-4, 5.253e-2, 1.149e+3
0.698, 3.006e-4, 5.268e-2, 1.150e+3
0.699, 3.020e-4, 5.283e-2, 1.150e+3
0.700, 3.039e-4, 5.298e-2, 1.151e+3
0.701, 3.049e-4, 5.314e-2, 1.151e+3
0.702, 3.067e-4, 5.329e-2, 1.152e+3
0.703, 3.083e-4, 5.344e-2, 1.152e+3
0.704, 3.097e-4, 5.360e-2, 1.153e+3
0.705, 3.112e-4, 5.375e-2, 1.153e+3
0.706, 3.128e-4, 5.391e-2, 1.154e+3
0.707, 3.144e-4, 5.407e-2, 1.154e+3
0.708, 3.162e-4, 5.422e-2, 1.155e+3
0.709, 3.175e-4, 5.438e-2, 1.155e+3
0.710, 3.193e-4, 5.454e-2, 1.156e+3
0.711, 3.208e-4, 5.470e-2, 1.156e+3
0.712, 3.223e-4, 5.486e-2, 1.157e+3
0.713, 3.243e-4, 5.503e-2, 1.157e+3
0.714, 3.258e-4, 5.519e-2, 1.158e+3
0.715, 3.276e-4, 5.535e-2, 1.158e+3
0.716, 3.298e-4, 5.552e-2, 1.159e+3
0.717, 3.315e-4, 5.568e-2, 1.159e+3
0.718, 3.331e-4, 5.585e-2, 1.160e+3
0.719, 3.353e-4, 5.602e-2, 1.160e+3
0.720, 3.370e-4, 5.619e-2, 1.161e+3
0.721, 3.393e-4, 5.636e-2, 1.161e+3
0.722, 3.415e-4, 5.653e-2, 1.162e+3
0.723, 3.434e-4, 5.670e-2, 1.162e+3
0.724, 3.458e-4, 5.687e-2, 1.163e+3
0.725, 3.477e-4, 5.705e-2, 1.163e+3
0.726, 3.502e-4, 5.722e-2, 1.164e+3
0.727, 3.526e-4, 5.740e-2, 1.164e+3
0.728, 3.547e-4, 5.757e-2, 1.165e+3
0.729, 3.575e-4, 5.775e-2, 1.165e+3
0.730, 3.601e-4, 5.793e-2, 1.166e+3
0.731, 3.628e-4, 5.811e-2, 1.166e+3
0.732, 3.655e-4, 5.830e-2, 1.167e+3
0.733, 3.681e-4, 5.848e-2, 1.167e+3
0.734, 3.712e-4, 5.867e-2, 1.168e+3
0.735, 3.741e-4, 5.885e-2, 1.168e+3
0.736, 3.771e-4, 5.904e-2, 1.169e+3
0.737, 3.802e-4, 5.923e-2, 1.169e+3
0.738, 3.832e-4, 5.942e-2, 1.170e+3
0.739, 3.863e-4, 5.962e-2, 1.170e+3
0.740, 3.896e-4, 5.981e-2, 1.171e+3
0.741, 3.927e-4, 6.001e-2, 1.171e+3
0.742, 3.961e-4, 6.021e-2, 1.172e+3
0.743, 3.997e-4, 6.041e-2, 1.172e+3
0.744, 4.030e-4, 6.061e-2, 1.173e+3
0.745, 4.067e-4, 6.081e-2, 1.173e+3
0.746, 4.103e-4, 6.102e-2, 1.174e+3
0.747, 4.142e-4, 6.122e-2, 1.174e+3
0.748, 4.184e-4, 6.143e-2, 1.175e+3
0.749, 4.222e-4, 6.164e-2, 1.175e+3
0.750, 4.266e-4, 6.186e-2, 1.176e+3
0.751, 4.307e-4, 6.207e-2, 1.176e+3
0.752, 4.344e-4, 6.229e-2, 1.177e+3
0.753, 4.387e-4, 6.251e-2, 1.177e+3
0.754, 4.427e-4, 6.273e-2, 1.178e+3
0.755, 4.467e-4, 6.295e-2, 1.178e+3
0.756, 4.514e-4, 6.318e-2, 1.179e+3
0.757, 4.562e-4, 6.341e-2, 1.179e+3
0.758, 4.614e-4, 6.364e-2, 1.180e+3
0.759, 4.668e-4, 6.387e-2, 1.180e+3
0.760, 4.723e-4, 6.411e-2, 1.181e+3
0.761, 4.781e-4, 6.435e-2, 1.181e+3
0.762, 4.842e-4, 6.459e-2, 1.182e+3
0.763, 4.899e-4, 6.483e-2, 1.182e+3
0.764, 4.960e-4, 6.508e-2, 1.183e+3
0.765, 5.022e-4, 6.533e-2, 1.183e+3
0.766, 5.090e-4, 6.559e-2, 1.184e+3
0.767, 5.160e-4, 6.585e-2, 1.184e+3
0.768, 5.228e-4, 6.611e-2, 1.185e+3
0.769, 5.303e-4, 6.637e-2, 1.185e+3
0.770, 5.378e-4, 6.664e-2, 1.186e+3
0.771, 5.454e-4, 6.691e-2, 1.186e+3
0.772, 5.534e-4, 6.719e-2, 1.187e+3
0.773, 5.613e-4, 6.747e-2, 1.187e+3
0.774, 5.700e-4, 6.776e-2, 1.188e+3
0.775, 5.787e-4, 6.805e-2, 1.188e+3
0.776, 5.876e-4, 6.834e-2, 1.189e+3
0.777, 5.973e-4, 6.864e-2, 1.189e+3
0.778, 6.067e-4, 6.894e-2, 1.190e+3
0.779, 6.166e-4, 6.925e-2, 1.190e+3
0.780, 6.271e-4, 6.956e-2, 1.191e+3
0.781, 6.375e-4, 6.988e-2, 1.191e+3
0.782, 6.486e-4, 7.021e-2, 1.192e+3
0.783, 6.601e-4, 7.054e-2, 1.192e+3
0.784, 6.717e-4, 7.087e-2, 1.193e+3
0.785, 6.838e-4, 7.121e-2, 1.193e+3
0.786, 6.964e-4, 7.156e-2, 1.194e+3
0.787, 7.091e-4, 7.192e-2, 1.194e+3
0.788, 7.224e-4, 7.228e-2, 1.195e+3
0.789, 7.359e-4, 7.265e-2, 1.195e+3
0.790, 7.499e-4, 7.302e-2, 1.196e+3
0.791, 7.642e-4, 7.340e-2, 1.196e+3
0.792, 7.787e-4, 7.379e-2, 1.197e+3
0.793, 7.940e-4, 7.419e-2, 1.197e+3
0.794, 8.094e-4, 7.459e-2, 1.198e+3
0.795, 8.254e-4, 7.501e-2, 1.198e+3
0.796, 8.420e-4, 7.543e-2, 1.199e+3
0.797, 8.585e-4, 7.586e-2, 1.199e+3
0.798, 8.761e-4, 7.630e-2, 1.200e+3
0.799, 8.940e-4, 7.674e-2, 1.200e+3
0.800, 8.759e-4, 4.379e-4, 1.201e+3
0.799, 7.976e-4, 8.368e-4, 1.201e+3
0.798, 7.420e-4, 1.208e-3, 1.202e+3
0.797, 6.982e-4, 1.557e-3, 1.202e+3
0.796, 6.606e-4, 1.887e-3, 1.203e+3
0.795, 6.273e-4, 2.201e-3, 1.203e+3
0.794, 5.959e-4, 2.499e-3, 1.204e+3
0.793, 5.670e-4, 2.782e-3, 1.204e+3
0.792, 5.395e-4, 3.052e-3, 1.205e+3
0.791, 5.132e-4, 3.309e-3, 1.205e+3
0.790, 4.888e-4, 3.553e-3, 1.206e+3
0.789, 4.654e-4, 3.786e-3, 1.206e+3
0.788, 4.431e-4, 4.007e-3, 1.207e+3
0.787, 4.220e-4, 4.218e-3, 1.207e+3
0.786, 4.016e-4, 4.419e-3, 1.208e+3
0.785, 3.824e-4, 4.610e-3, 1.208e+3
0.784, 3.640e-4, 4.792e-3, 1.209e+3
0.783, 3.461e-4, 4.965e-3, 1.209e+3
0.782, 3.292e-4, 5.130e-3, 1.210e+3
0.781, 3.127e-4, 5.286e-3, 1.210e+3
0.780, 2.969e-4, 5.435e-3, 1.211e+3
0.779, 2.818e-4, 5.576e-3, 1.211e+3
0.778, 2.670e-4, 5.709e-3, 1.212e+3
0.777, 2.533e-4, 5.836e-3, 1.212e+3
0.776, 2.401e-4, 5.956e-3, 1.213e+3
0.775, 2.273e-4, 6.070e-3, 1.213e+3
0.774, 2.156e-4, 6.177e-3, 1.214e+3
0.773, 2.041e-4, 6.279e-3, 1.214e+3
0.772, 1.928e-4, 6.376e-3, 1.215e+3
0.771, 1.827e-4, 6.467e-3, 1.215e+3
0.770, 1.725e-4, 6.553e-3, 1.216e+3
0.769, 1.629e-4, 6.635e-3, 1.216e+3
0.768, 1.537e-4, 6.712e-3, 1.217e+3
0.767, 1.446e-4, 6.784e-3, 1.217e+3
0.766, 1.364e-4, 6.852e-3, 1.218e+3
0.765, 1.283e-4, 6.916e-3, 1.218e+3
0.764, 1.205e-4, 6.977e-3, 1.219e+3
0.763, 1.134e-4, 7.033e-3, 1.219e+3
0.762, 1.061e-4, 7.086e-3, 1.220e+3
0.761, 9.917e-5, 7.136e-3, 1.220e+3
0.760, 9.276e-5, 7.182e-3, 1.221e+3
0.759, 8.636e-5, 7.226e-3, 1.221e+3
0.758, 8.052e-5, 7.266e-3, 1.222e+3
0.757, 7.460e-5, 7.303e-3, 1.222e+3
0.756, 6.923e-5, 7.338e-3, 1.223e+3
0.755, 6.410e-5, 7.370e-3, 1.223e+3
0.754, 5.892e-5, 7.399e-3, 1.224e+3
0.753, 5.445e-5, 7.426e-3, 1.224e+3
0.752, 5.018e-5, 7.451e-3, 1.225e+3
0.751, 4.567e-5, 7.474e-3, 1.225e+3
0.750, 4.168e-5, 7.495e-3, 1.226e+3
0.749, 3.769e-5, 7.514e-3, 1.226e+3
0.748, 3.361e-5, 7.531e-3, 1.227e+3
0.747, 3.052e-5, 7.546e-3, 1.227e+3
0.746, 2.690e-5, 7.560e-3, 1.228e+3
0.745, 2.369e-5, 7.571e-3, 1.228e+3
0.744, 2.045e-5, 7.582e-3, 1.229e+3
0.743, 1.749e-5, 7.590e-3, 1.229e+3
0.742, 1.504e-5, 7.598e-3, 1.230e+3
0.741, 1.201e-5, 7.604e-3, 1.230e+3
0.740, 9.007e-6, 7.608e-3, 1.231e+3
0.739, 6.683e-6, 7.612e-3, 1.231e+3
0.738, 4.058e-6, 7.614e-3, 1.232e+3
0.737, 1.560e-6, 7.615e-3, 1.232e+3
0.736, -6.069e-7, 7.614e-3, 1.233e+3
0.735, -2.859e-6, 7.613e-3, 1.233e+3
0.734, -4.585e-6, 7.611e-3, 1.234e+3
0.733, -6.520e-6, 7.607e-3, 1.234e+3
0.732, -8.551e-6, 7.603e-3, 1.235e+3
0.731, -9.971e-6, 7.598e-3, 1.235e+3
0.730, -1.196e-5, 7.592e-3, 1.236e+3
0.729, -1.338e-5, 7.585e-3, 1.236e+3
0.728, -1.493e-5, 7.578e-3, 1.237e+3
0.727, -1.675e-5, 7.569e-3, 1.237e+3
0.726, -1.793e-5, 7.561e-3, 1.238e+3
0.725, -1.927e-5, 7.551e-3, 1.238e+3
0.724, -2.097e-5, 7.540e-3, 1.239e+3
0.723, -2.200e-5, 7.529e-3, 1.239e+3
0.722, -2.335e-5, 7.518e-3, 1.240e+3
0.721, -2.437e-5, 7.506e-3, 1.240e+3
0.720, -2.535e-5, 7.493e-3, 1.241e+3
0.719, -2.651e-5, 7.480e-3, 1.241e+3
0.718, -2.717e-5, 7.466e-3, 1.242e+3
0.717, -2.856e-5, 7.452e-3, 1.242e+3
0.716, -2.983e-5, 7.437e-3, 1.243e+3
0.715, -3.052e-5, 7.422e-3, 1.243e+3
0.714, -3.161e-5, 7.406e-3, 1.244e+3
0.713, -3.234e-5, 7.390e-3, 1.244e+3
0.712, -3.318e-5, 7.373e-3, 1.245e+3
0.711, -3.402e-5, 7.356e-3, 1.245e+3
0.710, -3.447e-5, 7.339e-3, 1.246e+3
0.709, -3.522e-5, 7.321e-3, 1.246e+3
0.708, -3.584e-5, 7.303e-3, 1.247e+3
0.707, -3.614e-5, 7.285e-3, 1.247e+3
0.706, -3.683e-5, 7.267e-3, 1.248e+3
0.705, -3.735e-5, 7.248e-3, 1.248e+3
0.704, -3.792e-5, 7.229e-3, 1.249e+3
0.703, -3.871e-5, 7.210e-3, 1.249e+3
0.702, -3.917e-5, 7.190e-3, 1.250e+3
0.701, -3.968e-5, 7.170e-3, 1.250e+3
0.700, -4.024e-5, 7.150e-3, 1.251e+3
0.699, -4.054e-5, 7.130e-3, 1.251e+3
0.698, -4.128e-5, 7.109e-3, 1.252e+3
0.697, -4.168e-5, 7.088e-3, 1.252e+3
0.696, -4.215e-5, 7.067e-3, 1.253e+3
0.695, -4.280e-5, 7.046e-3, 1.253e+3
0.694, -4.320e-5, 7.024e-3, 1.254e+3
0.693, -4.382e-5, 7.002e-3, 1.254e+3
0.692, -4.439e-5, 6.980e-3, 1.255e+3
0.691, -4.447e-5, 6.958e-3, 1.255e+3
0.690, -4.497e-5, 6.936e-3, 1.256e+3
0.689, -4.629e-5, 6.912e-3, 1.256e+3
0.688, -4.544e-5, 6.890e-3, 1.257e+3
0.687, -4.613e-5, 6.867e-3, 1.257e+3
0.686, -4.629e-5, 6.843e-3, 1.258e+3
0.685, -4.673e-5, 6.820e-3, 1.258e+3
0.684, -4.710e-5, 6.797e-3, 1.259e+3
0.683, -4.729e-5, 6.773e-3, 1.259e+3
0.682, -4.775e-5, 6.749e-3, 1.260e+3
0.681, -4.806e-5, 6.725e-3, 1.260e+3
0.680, -4.836e-5, 6.701e-3, 1.261e+3
0.679, -4.921e-5, 6.676e-3, 1.261e+3
0.678, -4.945e-5, 6.651e-3, 1.262e+3
0.677, -5.015e-5, 6.626e-3, 1.262e+3
0.676, -5.146e-5, 6.601e-3, 1.263e+3
0.675, -5.099e-5, 6.575e-3, 1.263e+3
0.674, -5.138e-5, 6.550e-3, 1.264e+3
0.673, -5.151e-5, 6.524e-3, 1.264e+3
0.672, -5.168e-5, 6.498e-3, 1.265e+3
0.671, -5.214e-5, 6.472e-3, 1.265e+3
0.670, -5.206e-5, 6.446e-3, 1.266e+3
0.669, -5.213e-5, 6.420e-3, 1.266e+3
0.668, -5.239e-5, 6.394e-3, 1.267e+3
0.667, -5.233e-5, 6.367e-3, 1.267e+3
0.666, -5.260e-5, 6.341e-3, 1.268e+3
0.665, -5.273e-5, 6.315e-3, 1.268e+3
0.664, -5.287e-5, 6.288e-3, 1.269e+3
0.663, -5.288e-5, 6.262e-3, 1.269e+3
0.662, -5.230e-5, 6.236e-3, 1.270e+3
0.661, -5.263e-5, 6.209e-3, 1.270e+3
0.660, -5.262e-5, 6.183e-3, 1.271e+3
0.659, -5.230e-5, 6.157e-3, 1.271e+3
0.658, -5.236e-5, 6.131e-3, 1.272e+3
0.657, -5.225e-5, 6.105e-3, 1.272e+3
0.656, -5.248e-5, 6.078e-3, 1.273e+3
0.655, -5.226e-5, 6.052e-3, 1.273e+3
0.654, -5.168e-5, 6.026e-3, 1.274e+3
0.653, -5.177e-5, 6.001e-3, 1.274e+3
0.652, -5.206e-5, 5.974e-3, 1.275e+3
0.651, -5.215e-5, 5.948e-3, 1.275e+3
0.650, -5.227e-5, 5.922e-3, 1.276e+3
0.649, -5.236e-5, 5.896e-3, 1.276e+3
0.648, -5.257e-5, 5.870e-3, 1.277e+3
0.647, -5.307e-5, 5.843e-3, 1.277e+3
0.646, -5.315e-5, 5.817e-3, 1.278e+3
0.645, -5.340e-5, 5.790e-3, 1.278e+3
0.644, -5.376e-5, 5.763e-3, 1.279e+3
0.643, -5.375e-5, 5.736e-3, 1.279e+3
0.642, -5.418e-5, 5.709e-3, 1.280e+3
0.641, -5.440e-5, 5.682e-3, 1.280e+3
0.640, -5.413e-5, 5.655e-3, 1.281e+3
0.639, -5.467e-5, 5.628e-3, 1.281e+3
0.638, -5.447e-5, 5.600e-3, 1.282e+3
0.637, -5.456e-5, 5.573e-3, 1.282e+3
0.636, -5.468e-5, 5.546e-3, 1.283e+3
0.635, -5.440e-5, 5.519e-3, 1.283e+3
0.634, -5.449e-5, 5.491e-3, 1.284e+3
0.633, -5.435e-5, 5.464e-3, 1.284e+3
0.632, -5.404e-5, 5.437e-3, 1.285e+3
0.631, -5.414e-5, 5.410e-3, 1.285e+3
0.630, -5.361e-5, 5.383e-3, 1.286e+3
0.629, -5.372e-5, 5.356e-3, 1.286e+3
0.628, -5.379e-5, 5.329e-3, 1.287e+3
0.627, -5.347e-5, 5.303e-3, 1.287e+3
0.626, -5.378e-5, 5.276e-3, 1.288e+3
0.625, -5.346e-5, 5.249e-3, 1.288e+3
0.624, -5.334e-5, 5.222e-3, 1.289e+3
0.623, -5.356e-5, 5.196e-3, 1.289e+3
0.622, -5.337e-5, 5.169e-3, 1.290e+3
0.621, -5.363e-5, 5.142e-3, 1.290e+3
0.620, -5.353e-5, 5.115e-3, 1.291e+3
0.619, -5.350e-5, 5.089e-3, 1.291e+3
0.618, -5.359e-5, 5.062e-3, 1.292e+3
0.617, -5.349e-5, 5.035e-3, 1.292e+3
0.616, -5.363e-5, 5.008e-3, 1.293e+3
0.615, -5.376e-5, 4.981e-3, 1.293e+3
0.614, -5.364e-5, 4.955e-3, 1.294e+3
0.613, -5.375e-5, 4.928e-3, 1.294e+3
0.612, -5.401e-5, 4.901e-3, 1.295e+3
0.611, -5.350e-5, 4.874e-3, 1.295e+3
0.610, -5.379e-5, 4.847e-3, 1.296e+3
0.609, -5.396e-5, 4.820e-3, 1.296e+3
0.608, -5.397e-5, 4.793e-3, 1.297e+3
0.607, -5.441e-5, 4.766e-3, 1.297e+3
0.606, -5.424e-5, 4.739e-3, 1.298e+3
0.605, -5.431e-5, 4.712e-3, 1.298e+3
0.604, -5.460e-5, 4.684e-3, 1.299e+3
0.603, -5.444e-5, 4.657e-3, 1.299e+3
0.602, -5.499e-5, 4.630e-3, 1.300e+3
0.601, -5.505e-5, 4.602e-3, 1.300e+3
0.600, -5.518e-5, 4.574e-3, 1.301e+3
0.599, -5.597e-5, 4.546e-3, 1.301e+3
0.598, -5.604e-5, 4.518e-3, 1.302e+3
0.597, -5.638e-5, 4.490e-3, 1.302e+3
0.596, -5.698e-5, 4.462e-3, 1.303e+3
0.595, -5.702e-5, 4.433e-3, 1.303e+3
0.594, -5.738e-5, 4.405e-3, 1.304e+3
0.593, -5.762e-5, 4.376e-3, 1.304e+3
0.592, -5.761e-5, 4.347e-3, 1.305e+3
0.591, -5.790e-5, 4.318e-3, 1.305e+3
0.590, -5.780e-5, 4.289e-3, 1.306e+3
0.589, -5.771e-5, 4.260e-3, 1.306e+3
0.588, -5.762e-5, 4.231e-3, 1.307e+3
0.587, -5.743e-5, 4.203e-3, 1.307e+3
0.586, -5.756e-5, 4.174e-3, 1.308e+3
0.585, -5.737e-5, 4.145e-3, 1.308e+3
0.584, -5.737e-5, 4.117e-3, 1.309e+3
0.583, -5.761e-5, 4.088e-3, 1.309e+3
0.582, -5.752e-5, 4.059e-3, 1.310e+3
0.581, -5.778e-5, 4.030e-3, 1.310e+3
0.580, -5.820e-5, 4.001e-3, 1.311e+3
0.579, -5.811e-5, 3.972e-3, 1.311e+3
0.578, -5.859e-5, 3.943e-3, 1.312e+3
0.577, -5.903e-5, 3.913e-3, 1.312e+3
0.576, -5.925e-5, 3.884e-3, 1.313e+3
0.575, -5.981e-5, 3.854e-3, 1.313e+3
0.574, -6.080e-5, 3.823e-3, 1.314e+3
0.573, -6.039e-5, 3.793e-3, 1.314e+3
0.572, -6.061e-5, 3.763e-3, 1.315e+3
0.571, -6.087e-5, 3.732e-3, 1.315e+3
0.570, -6.160e-5, 3.701e-3, 1.316e+3
0.569, -6.243e-5, 3.670e-3, 1.316e+3
0.568, -6.253e-5, 3.639e-3, 1.317e+3
0.567, -6.258e-5, 3.608e-3, 1.317e+3
0.566, -6.217e-5, 3.577e-3, 1.318e+3
0.565, -6.200e-5, 3.546e-3, 1.318e+3
0.564, -6.210e-5, 3.515e-3, 1.319e+3
0.563, -6.188e-5, 3.484e-3, 1.319e+3
0.562, -6.234e-5, 3.452e-3, 1.320e+3
0.561, -6.220e-5, 3.421e-3, 1.320e+3
0.560, -6.203e-5, 3.390e-3, 1.321e+3
0.559, -6.220e-5, 3.359e-3, 1.321e+3
0.558, -6.187e-5, 3.328e-3, 1.322e+3
0.557, -6.203e-5, 3.297e-3, 1.322e+3
0.556, -6.203e-5, 3.266e-3, 1.323e+3
0.555, -6.194e-5, 3.235e-3, 1.323e+3
0.554, -6.217e-5, 3.204e-3, 1.324e+3
0.553, -6.252e-5, 3.173e-3, 1.324e+3
0.552, -6.289e-5, 3.142e-3, 1.325e+3
0.551, -6.362e-5, 3.110e-3, 1.325e+3
0.550, -6.383e-5, 3.078e-3, 1.326e+3
0.549, -6.410e-5, 3.046e-3, 1.326e+3
0.548, -6.498e-5, 3.013e-3, 1.327e+3
0.547, -6.502e-5, 2.981e-3, 1.327e+3
0.546, -6.548e-5, 2.948e-3, 1.328e+3
0.545, -6.586e-5, 2.915e-3, 1.328e+3
0.544, -6.623e-5, 2.882e-3, 1.329e+3
0.543, -6.657e-5, 2.849e-3, 1.329e+3
0.542, -6.678e-5, 2.815e-3, 1.330e+3
0.541, -6.707e-5, 2.782e-3, 1.330e+3
0.540, -6.752e-5, 2.748e-3, 1.331e+3
0.539, -6.767e-5, 2.714e-3, 1.331e+3
0.538, -6.793e-5, 2.680e-3, 1.332e+3
0.537, -6.802e-5, 2.646e-3, 1.332e+3
0.536, -6.851e-5, 2.612e-3, 1.333e+3
0.535, -6.937e-5, 2.577e-3, 1.333e+3
0.534, -6.923e-5, 2.543e-3, 1.334e+3
0.533, -6.982e-5, 2.508e-3, 1.334e+3
0.532, -7.063e-5, 2.472e-3, 1.335e+3
0.531, -7.109e-5, 2.437e-3, 1.335e+3
0.530, -7.173e-5, 2.401e-3, 1.336e+3
0.529, -7.190e-5, 2.365e-3, 1.336e+3
0.528, -7.179e-5, 2.329e-3, 1.337e+3
0.527, -7.180e-5, 2.293e-3, 1.337e+3
0.526, -7.109e-5, 2.258e-3, 1.338e+3
0.525, -7.047e-5, 2.222e-3, 1.338e+3
0.524, -7.028e-5, 2.187e-3, 1.339e+3
0.523, -6.962e-5, 2.153e-3, 1.339e+3
0.522, -6.966e-5, 2.118e-3, 1.340e+3
0.521, -6.962e-5, 2.083e-3, 1.340e+3
0.520, -6.947e-5, 2.048e-3, 1.341e+3
0.519, -6.976e-5, 2.013e-3, 1.341e+3
0.518, -6.982e-5, 1.978e-3, 1.342e+3
0.517, -7.002e-5, 1.943e-3, 1.342e+3
0.516, -7.041e-5, 1.908e-3, 1.343e+3
0.515, -7.064e-5, 1.873e-3, 1.343e+3
0.514, -7.105e-5, 1.837e-3, 1.344e+3
0.513, -7.117e-5, 1.802e-3, 1.344e+3
0.512, -7.137e-5, 1.766e-3, 1.345e+3
0.511, -7.142e-5, 1.730e-3, 1.345e+3
0.510, -7.126e-5, 1.695e-3, 1.346e+3
0.509, -7.150e-5, 1.659e-3, 1.346e+3
0.508, -7.181e-5, 1.623e-3, 1.347e+3
0.507, -7.176e-5, 1.587e-3, 1.347e+3
0.506, -7.214e-5, 1.551e-3, 1.348e+3
0.505, -7.239e-5, 1.515e-3, 1.348e+3
0.504, -7.254e-5, 1.479e-3, 1.349e+3
0.503, -7.372e-5, 1.442e-3, 1.349e+3
0.502, -7.287e-5, 1.405e-3, 1.350e+3
0.501, -7.299e-5, 1.369e-3, 1.350e+3
0.500, -7.337e-5, 1.332e-3, 1.351e+3
0.499, -7.347e-5, 1.295e-3, 1.351e+3
0.498, -7.401e-5, 1.258e-3, 1.352e+3
0.497, -7.457e-5, 1.221e-3, 1.352e+3
0.496, -7.451e-5, 1.184e-3, 1.353e+3
0.495, -7.486e-5, 1.146e-3, 1.353e+3
0.494, -7.501e-5, 1.109e-3, 1.354e+3
0.493, -7.536e-5, 1.071e-3, 1.354e+3
0.492, -7.607e-5, 1.033e-3, 1.355e+3
0.491, -7.544e-5, 9.955e-4, 1.355e+3
0.490, -7.511e-5, 9.579e-4, 1.356e+3
0.489, -7.463e-5, 9.206e-4, 1.356e+3
0.488, -7.447e-5, 8.834e-4, 1.357e+3
0.487, -7.423e-5, 8.463e-4, 1.357e+3
0.486, -7.378e-5, 8.094e-4, 1.358e+3
0.485, -7.375e-5, 7.725e-4, 1.358e+3
0.484, -7.397e-5, 7.355e-4, 1.359e+3
0.483, -7.367e-5, 6.987e-4, 1.359e+3
0.482, -7.395e-5, 6.617e-4, 1.360e+3
0.481, -7.385e-5, 6.248e-4, 1.360e+3
0.480, -7.375e-5, 5.879e-4, 1.361e+3
0.479, -7.394e-5, 5.509e-4, 1.361e+3
0.478, -7.382e-5, 5.140e-4, 1.362e+3
0.477, -7.381e-5, 4.771e-4, 1.362e+3
0.476, -7.436e-5, 4.400e-4, 1.363e+3
0.475, -7.493e-5, 4.025e-4, 1.363e+3
0.474, -7.449e-5, 3.652e-4, 1.364e+3
0.473, -7.430e-5, 3.281e-4, 1.364e+3
0.472, -7.433e-5, 2.909e-4, 1.365e+3
0.471, -7.490e-5, 2.535e-4, 1.365e+3
0.470, -7.496e-5, 2.160e-4, 1.366e+3
0.469, -7.485e-5, 1.786e-4, 1.366e+3
0.468, -7.490e-5, 1.411e-4, 1.367e+3
0.467, -7.455e-5, 1.039e-4, 1.367e+3
0.466, -7.450e-5, 6.660e-5, 1.368e+3
0.465, -7.409e-5, 2.956e-5, 1.368e+3
0.464, -7.381e-5, -7.348e-6, 1.369e+3
0.463, -7.379e-5, -4.424e-5, 1.369e+3
0.462, -7.349e-5, -8.099e-5, 1.370e+3
0.461, -7.352e-5, -1.177e-4, 1.370e+3
0.460, -7.355e-5, -1.545e-4, 1.371e+3
0.459, -7.325e-5, -1.911e-4, 1.371e+3
0.458, -7.312e-5, -2.277e-4, 1.372e+3
0.457, -7.289e-5, -2.642e-4, 1.372e+3
0.456, -7.231e-5, -3.003e-4, 1.373e+3
0.455, -7.243e-5, -3.365e-4, 1.373e+3
0.454, -7.222e-5, -3.726e-4, 1.374e+3
0.453, -7.227e-5, -4.088e-4, 1.374e+3
0.452, -7.265e-5, -4.451e-4, 1.375e+3
0.451, -7.259e-5, -4.814e-4, 1.375e+3
0.450, -7.301e-5, -5.179e-4, 1.376e+3
0.449, -7.339e-5, -5.546e-4, 1.376e+3
0.448, -7.324e-5, -5.912e-4, 1.377e+3
0.447, -7.356e-5, -6.280e-4, 1.377e+3
0.446, -7.365e-5, -6.648e-4, 1.378e+3
0.445, -7.367e-5, -7.016e-4, 1.378e+3
0.444, -7.405e-5, -7.387e-4, 1.379e+3
0.443, -7.410e-5, -7.757e-4, 1.379e+3
0.442, -7.432e-5, -8.129e-4, 1.380e+3
0.441, -7.438e-5, -8.501e-4, 1.380e+3
0.440, -7.441e-5, -8.873e-4, 1.381e+3
0.439, -7.461e-5, -9.246e-4, 1.381e+3
0.438, -7.477e-5, -9.620e-4, 1.382e+3
0.437, -7.509e-5, -9.995e-4, 1.382e+3
0.436, -7.514e-5, -1.037e-3, 1.383e+3
0.435, -7.495e-5, -1.075e-3, 1.383e+3
0.434, -7.526e-5, -1.112e-3, 1.384e+3
0.433, -7.531e-5, -1.150e-3, 1.384e+3
0.432, -7.523e-5, -1.187e-3, 1.385e+3
0.431, -7.555e-5, -1.225e-3, 1.385e+3
0.430, -7.547e-5, -1.263e-3, 1.386e+3
0.429, -7.566e-5, -1.301e-3, 1.386e+3
0.428, -7.601e-5, -1.339e-3, 1.387e+3
0.427, -7.596e-5, -1.377e-3, 1.387e+3
0.426, -7.632e-5, -1.415e-3, 1.388e+3
0.425, -7.644e-5, -1.453e-3, 1.388e+3
